,ID,Regular_Dine_Res,Dine_Other_Mex_Res,Income_15k_more,Fav_Mex_Res,Try_New_Things,Party_Person,People_Come_Me,No_Fried,Likes_Go_Out,Friends_Come_Me,Self_Confident,Eat_Balanced,Buy_New_Prods,Care_What_Eat,Try_New_Brands,Friendly_Employess,Fun_Place,Large_Portions,Fresh_Food,Good_Prices,Nice_Interior,Excellent_Taste,Knowledgeable_Employees,Proper_Food_Temp,Speed_Service,Satisfaction,Prob_Return,Prob_Recommend,Freq_Eat_At,Price,Food_Quality,Atmosphere,Service,Distance_Driven,Ad_Recall,Gender,N_Children,Age,Income,Innovator,Health_Conscious,Opinion_Leader,Outgoing,Service_v2,Food,Value,Atmosphere_V2
181,50.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,23000.0,6.0,5.666666666666667,6.0,4.0,4.333333333333333,4.0,5.0,5.0
182,51.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Female,2.0,4.0,40000.0,4.0,4.666666666666667,5.0,5.0,2.6666666666666665,5.0,4.0,5.0
183,52.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Female,1.0,4.0,16000.0,6.0,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
184,53.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,3.0,5.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.666666666666667,4.0,6.333333333333333,5.0,4.666666666666667,5.666666666666667,6.0,6.0
185,54.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,26000.0,7.0,6.0,5.0,4.0,4.666666666666667,4.0,4.5,5.0
186,56.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,18000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.0,4.0,5.0,5.0
187,57.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,1.0,48000.0,7.0,5.333333333333333,5.666666666666667,5.0,4.666666666666667,4.666666666666667,6.0,6.0
188,58.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,19000.0,3.0,6.666666666666667,6.333333333333333,4.0,2.0,3.0,5.5,4.5
189,61.0,1.0,1.0,1.0,Santa Fe Grill,7.0,2.0,5.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,7.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,160000.0,7.0,4.0,5.333333333333333,2.0,4.666666666666667,5.666666666666667,5.5,5.5
190,62.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,3.0,6.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,1.0,Recall Ads,Male,3.0,3.0,115000.0,3.3333333333333335,3.333333333333333,5.0,4.0,2.3333333333333335,6.333333333333333,6.0,5.5
191,65.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,7.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Male,2.0,1.0,19000.0,4.333333333333333,3.0,4.0,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
192,66.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,6.0,5.0,4.0,6.0,5.0,6.0,3.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,1.0,6.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,1.0,Do Not Recall Ads,Male,1.0,4.0,80000.0,2.6666666666666665,5.666666666666667,5.666666666666667,3.5,1.0,4.0,6.0,4.0
193,67.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,7.0,4.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,21000.0,7.0,4.666666666666667,6.0,4.0,4.666666666666667,5.0,6.0,5.0
194,68.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,25000.0,3.6666666666666665,4.0,4.333333333333333,4.0,2.6666666666666665,5.666666666666667,4.0,4.0
195,71.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Male,1.0,4.0,27000.0,7.0,6.0,5.333333333333333,4.0,4.666666666666667,4.0,5.0,4.0
196,74.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,Do Not Recall Ads,Female,2.0,4.0,21000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.0,5.0,4.0,5.0
197,75.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Female,1.0,4.0,17000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
198,76.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,5.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,2.0,85000.0,6.0,6.0,3.6666666666666665,3.0,4.333333333333333,4.0,2.0,3.0
199,77.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,7.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,180000.0,5.666666666666667,4.0,4.333333333333333,4.5,4.666666666666667,5.666666666666667,6.0,5.0
200,79.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,5.0,4.0,6.0,4.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,23000.0,6.666666666666667,4.666666666666667,4.666666666666667,4.0,5.666666666666667,5.0,5.5,5.0
201,80.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,7.0,6.0,4.0,7.0,4.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,75000.0,5.0,5.333333333333333,6.0,4.0,3.0,4.333333333333333,6.0,5.0
202,81.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,5.0,5.0,5.0,2.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,105000.0,7.0,6.0,5.0,4.0,4.666666666666667,4.0,4.5,5.0
203,82.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Male,1.0,4.0,80000.0,3.6666666666666665,5.0,4.333333333333333,3.0,2.0,4.666666666666667,2.0,5.0
204,84.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,4.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Male,1.0,3.0,35000.0,4.0,5.666666666666667,4.666666666666667,3.0,2.3333333333333335,4.0,5.0,4.5
205,85.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,5.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Female,1.0,4.0,80000.0,4.0,6.0,3.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
206,86.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Male,3.0,1.0,140000.0,6.666666666666667,5.333333333333333,5.666666666666667,5.0,6.0,4.333333333333333,6.0,6.0
207,87.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,Do Not Recall Ads,Female,1.0,2.0,1250000.0,3.0,6.666666666666667,6.333333333333333,4.0,2.0,3.0,5.5,5.0
208,88.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,25000.0,4.0,5.0,3.3333333333333335,4.0,3.0,4.666666666666667,2.0,5.0
209,92.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,3.0,4.0,3.0,6.0,3.0,6.0,7.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,7.0,4.0,7.0,6.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,Recall Ads,Male,2.0,4.0,18000.0,7.0,5.0,4.0,3.0,6.0,4.666666666666667,6.0,4.5
210,93.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Recall Ads,Male,2.0,4.0,18000.0,3.0,4.666666666666667,3.0,4.0,2.6666666666666665,5.0,2.0,4.0
211,94.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,3.0,3.0,2.0,6.0,3.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,110000.0,7.0,4.0,4.0,3.0,4.666666666666667,5.666666666666667,5.5,4.5
212,95.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,3.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,120000.0,3.3333333333333335,3.333333333333333,4.0,4.0,2.6666666666666665,6.333333333333333,6.0,4.5
213,98.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Female,2.0,4.0,19000.0,3.0,4.333333333333333,6.0,4.0,1.3333333333333333,5.333333333333333,6.0,5.0
214,99.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,6.0,1.0,5.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Female,3.0,3.0,60000.0,3.0,3.6666666666666665,4.333333333333333,5.0,1.3333333333333333,6.0,4.0,6.0
215,101.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,2.0,3.0,5.0,6.0,2.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,7.0,5.0,3.0,7.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Male,2.0,3.0,80000.0,4.0,3.0,3.3333333333333335,5.0,3.6666666666666665,6.333333333333333,5.0,4.5
216,103.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,7.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,7.0,5.0,6.0,6.0,1.0,7.0,1.0,6.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,Recall Ads,Female,3.0,3.0,35000.0,3.0,3.0,6.0,3.0,1.3333333333333333,6.666666666666667,5.5,5.0
217,108.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Male,2.0,1.0,16000.0,3.0,5.0,4.0,4.0,1.3333333333333333,4.666666666666667,3.0,5.0
218,109.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,7.0,5.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,7.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,40000.0,7.0,4.666666666666667,7.0,5.0,4.666666666666667,5.0,6.0,6.0
219,110.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,15000.0,3.6666666666666665,4.666666666666667,5.0,4.0,2.0,5.0,4.0,4.5
220,113.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,17000.0,6.0,5.666666666666667,6.0,4.0,4.333333333333333,4.0,5.0,5.0
221,114.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Female,2.0,4.0,22000.0,4.0,4.666666666666667,5.0,5.0,2.6666666666666665,5.0,4.0,5.0
222,115.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,16000.0,6.0,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
223,116.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.666666666666667,4.0,6.0,5.0,4.666666666666667,5.666666666666667,6.0,6.0
224,117.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,15000.0,7.0,6.0,5.0,4.0,4.666666666666667,4.0,4.5,5.0
225,119.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,25000.0,4.0,5.666666666666667,5.0,4.0,2.3333333333333335,4.0,5.0,5.0
226,120.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,5.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,2.0,1.0,90000.0,7.0,5.333333333333333,6.333333333333333,5.0,4.666666666666667,4.666666666666667,6.0,6.0
227,121.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,7.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Female,1.0,3.0,21000.0,3.0,6.666666666666667,6.666666666666667,4.0,1.3333333333333333,3.0,5.5,4.5
228,124.0,1.0,1.0,1.0,Santa Fe Grill,7.0,2.0,5.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,7.0,6.0,5.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,Recall Ads,Male,3.0,3.0,120000.0,7.0,4.0,5.333333333333333,2.0,4.666666666666667,5.666666666666667,5.5,5.5
229,125.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,7.0,6.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,Recall Ads,Male,3.0,3.0,110000.0,3.3333333333333335,3.333333333333333,6.333333333333333,4.0,2.0,6.333333333333333,6.0,5.5
230,128.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,7.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Male,2.0,1.0,20000.0,4.333333333333333,3.0,3.3333333333333335,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
231,129.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,6.0,5.0,4.0,7.0,6.0,6.0,3.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,Do Not Recall Ads,Male,1.0,4.0,80000.0,2.6666666666666665,5.666666666666667,6.333333333333333,3.5,1.0,4.0,6.0,4.0
232,130.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,5.0,4.0,7.0,6.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,7.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,22000.0,7.0,4.666666666666667,6.333333333333333,4.0,4.666666666666667,5.0,6.0,5.0
233,131.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Male,1.0,4.0,24000.0,3.6666666666666665,4.0,3.6666666666666665,3.5,2.0,5.666666666666667,4.0,4.0
234,134.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,18000.0,7.0,6.0,5.333333333333333,4.0,4.666666666666667,4.0,5.0,4.0
235,137.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,15000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.0,5.0,4.0,5.0
236,138.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Female,1.0,4.0,60000.0,6.0,5.666666666666667,3.6666666666666665,5.0,4.333333333333333,4.0,3.0,4.0
237,139.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,6.0,4.0,3.0,5.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,7.0,6.0,6.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,3.0,80000.0,6.0,6.0,3.6666666666666665,4.0,4.333333333333333,4.0,2.0,3.0
238,140.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,3.0,5.0,6.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,130000.0,5.666666666666667,4.0,4.666666666666667,5.0,4.666666666666667,5.666666666666667,6.0,5.0
239,142.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,5.0,4.0,6.0,4.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,23000.0,6.666666666666667,4.666666666666667,5.0,4.0,5.333333333333333,5.0,5.5,5.0
240,143.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,7.0,6.0,4.0,7.0,4.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,4.0,3.0,6.0,6.0,6.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,80000.0,5.0,5.333333333333333,6.0,4.0,3.0,4.333333333333333,6.0,5.0
241,144.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,55000.0,7.0,6.0,5.333333333333333,4.0,4.666666666666667,4.0,4.5,5.0
242,145.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,35000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,2.0,4.666666666666667,2.0,5.0
